INSTRUMENTID,TRADINGSEGMENT,REFSETTLEMENTPRICE,TIME1,:B1,TIME,TRADINGDAY,PRODUCTID,UPDOWN,trade_date
CU2510,D,86320,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,280.00001,20251010
CU2511,D,86570,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1150.00001,20251010
CU2511,D,86310,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,390.00001,20251010
CU2512,D,86630,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1190.00001,20251010
CU2512,D,86320,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,370.00001,20251010
CU2601,D,86580,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1110.00001,20251010
CU2601,D,86300,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,400.00001,20251010
CU2602,D,86550,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1110.00001,20251010
CU2602,D,86310,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,580.00001,20251010
CU2603,D,86540,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1170.00001,20251010
CU2603,D,86140,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,400.00001,20251010
CU2604,D,86530,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1070.00001,20251010
CU2604,D,86180,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,120.00001,20251010
CU2605,D,86530,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1130.00001,20251010
CU2605,D,86140,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,280.00001,20251010
CU2606,D,86440,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1140.00001,20251010
CU2606,D,86120,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,230.00001,20251010
CU2607,D,86240,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,890.00001,20251010
CU2607,D,85970,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,330.00001,20251010
CU2608,D,86160,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1230.00001,20251010
CU2608,D,85860,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,550.00001,20251010
CU2609,D,86180,2025101010:15:00,20251010,9:00-10:15,20251010,cu_f,1190.00001,20251010
CU2609,D,85860,2025101015:00:00,20251010,9:00-15:00,20251010,cu_f,450.00001,20251010
BC2510,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2510,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2511,D,76860,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,790.00001,20251010
BC2511,D,76650,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,90.00001,20251010
BC2512,D,76920,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,590.00001,20251010
BC2512,D,76800,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,-69.99999,20251010
BC2601,D,76970,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2601,D,76970,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2602,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2602,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2603,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2603,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2604,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2604,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2605,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2605,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2606,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2606,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2607,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2607,D,76850,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2608,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2608,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
BC2609,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,bc_f,0,20251010
BC2609,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,bc_f,0,20251010
AL2510,D,21055,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,35.00001,20251010
AL2510,D,21020,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,-9.99999,20251010
AL2511,D,21075,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,95.00001,20251010
AL2511,D,21030,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,25.00001,20251010
AL2512,D,21080,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,95.00001,20251010
AL2512,D,21040,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,30.00001,20251010
AL2601,D,21070,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,85.00001,20251010
AL2601,D,21040,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,30.00001,20251010
AL2602,D,21065,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,75.00001,20251010
AL2602,D,21040,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,35.00001,20251010
AL2603,D,21070,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,75.00001,20251010
AL2603,D,21035,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,30.00001,20251010
AL2604,D,21095,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,70.00001,20251010
AL2604,D,21055,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,20.00001,20251010
AL2605,D,21100,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,70.00001,20251010
AL2605,D,21045,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,-9.99999,20251010
AL2606,D,21100,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,80.00001,20251010
AL2606,D,21060,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,25.00001,20251010
AL2607,D,21085,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,45.00001,20251010
AL2607,D,21080,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,10.00001,20251010
AL2608,D,21100,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,45.00001,20251010
AL2608,D,21075,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,15.00001,20251010
AL2609,D,21090,2025101010:15:00,20251010,9:00-10:15,20251010,al_f,45.00001,20251010
AL2609,D,21060,2025101015:00:00,20251010,9:00-15:00,20251010,al_f,1e-05,20251010
ZN2510,D,22325,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,205.00001,20251010
ZN2510,D,22295,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,125.00001,20251010
ZN2511,D,22365,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,225.00001,20251010
ZN2511,D,22325,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,125.00001,20251010
ZN2512,D,22400,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,245.00001,20251010
ZN2512,D,22360,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,130.00001,20251010
ZN2601,D,22435,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,245.00001,20251010
ZN2601,D,22395,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,155.00001,20251010
ZN2602,D,22460,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,225.00001,20251010
ZN2602,D,22410,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,120.00001,20251010
ZN2603,D,22485,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,210.00001,20251010
ZN2603,D,22435,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,95.00001,20251010
ZN2604,D,22515,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,225.00001,20251010
ZN2604,D,22445,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,70.00001,20251010
ZN2605,D,22530,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,185.00001,20251010
ZN2605,D,22485,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,70.00001,20251010
ZN2606,D,22525,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,145.00001,20251010
ZN2606,D,22515,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,90.00001,20251010
ZN2607,D,22540,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,190.00001,20251010
ZN2607,D,22475,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,15.00001,20251010
ZN2608,D,22580,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,180.00001,20251010
ZN2608,D,22555,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,120.00001,20251010
ZN2609,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,zn_f,0,20251010
ZN2609,D,22530,2025101015:00:00,20251010,9:00-15:00,20251010,zn_f,55.00001,20251010
PB2510,D,17085,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,175.00001,20251010
PB2510,D,17075,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,50.00001,20251010
PB2511,D,17120,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,175.00001,20251010
PB2511,D,17120,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,80.00001,20251010
PB2512,D,17140,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,170.00001,20251010
PB2512,D,17135,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,60.00001,20251010
PB2601,D,17160,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,165.00001,20251010
PB2601,D,17150,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,55.00001,20251010
PB2602,D,17165,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,175.00001,20251010
PB2602,D,17155,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,165.00001,20251010
PB2603,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2603,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,0,20251010
PB2604,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2604,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,0,20251010
PB2605,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2605,D,17190,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,0,20251010
PB2606,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2606,D,17190,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,0,20251010
PB2607,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2607,D,17195,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,175.00001,20251010
PB2608,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2608,D,17230,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,-24.99999,20251010
PB2609,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,pb_f,0,20251010
PB2609,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,pb_f,0,20251010
NI2510,D,123060,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,1780.00001,20251010
NI2510,D,122600,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,510.00001,20251010
NI2511,D,123110,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,980.00001,20251010
NI2511,D,122720,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-399.99999,20251010
NI2512,D,123300,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,970.00001,20251010
NI2512,D,122900,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-409.99999,20251010
NI2601,D,123460,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,980.00001,20251010
NI2601,D,123140,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-389.99999,20251010
NI2602,D,123630,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,830.00001,20251010
NI2602,D,123350,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-119.99999,20251010
NI2603,D,123740,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,690.00001,20251010
NI2603,D,123490,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-519.99999,20251010
NI2604,D,123890,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,530.00001,20251010
NI2604,D,123640,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-679.99999,20251010
NI2605,D,124330,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,850.00001,20251010
NI2605,D,123970,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-579.99999,20251010
NI2606,D,124660,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,780.00001,20251010
NI2606,D,124270,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-629.99999,20251010
NI2607,D,124800,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,560.00001,20251010
NI2607,D,124660,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-189.99999,20251010
NI2608,D,125150,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,670.00001,20251010
NI2608,D,124960,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-629.99999,20251010
NI2609,D,125400,2025101010:15:00,20251010,9:00-10:15,20251010,ni_f,570.00001,20251010
NI2609,D,124910,2025101015:00:00,20251010,9:00-15:00,20251010,ni_f,-749.99999,20251010
SN2510,D,288030,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,3740.00001,20251010
SN2510,D,287940,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,3070.00001,20251010
SN2511,D,288220,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4340.00001,20251010
SN2511,D,287280,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,2200.00001,20251010
SN2512,D,288490,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4140.00001,20251010
SN2512,D,287570,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,2140.00001,20251010
SN2601,D,288680,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4240.00001,20251010
SN2601,D,287760,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,2270.00001,20251010
SN2602,D,288550,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4030.00001,20251010
SN2602,D,287380,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,1920.00001,20251010
SN2603,D,288610,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4520.00001,20251010
SN2603,D,287970,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,2690.00001,20251010
SN2604,D,288590,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4300.00001,20251010
SN2604,D,287120,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,2320.00001,20251010
SN2605,D,288580,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4590.00001,20251010
SN2605,D,287500,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,2300.00001,20251010
SN2606,D,288360,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,4910.00001,20251010
SN2606,D,286870,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,1480.00001,20251010
SN2607,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,0,20251010
SN2607,D,286610,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,1970.00001,20251010
SN2608,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,0,20251010
SN2608,D,286340,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,820.00001,20251010
SN2609,D,288880,2025101010:15:00,20251010,9:00-10:15,20251010,sn_f,0,20251010
SN2609,D,287680,2025101015:00:00,20251010,9:00-15:00,20251010,sn_f,-139.99999,20251010
AO2510,D,2820,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,6.00001,20251010
AO2510,D,2815,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-2.99999,20251010
AO2511,D,2840,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,-1.99999,20251010
AO2511,D,2833,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-10.99999,20251010
AO2512,D,2855,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,-2.99999,20251010
AO2512,D,2849,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-10.99999,20251010
AO2601,D,2865,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,-4.99999,20251010
AO2601,D,2858,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-12.99999,20251010
AO2602,D,2881,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,1e-05,20251010
AO2602,D,2874,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-7.99999,20251010
AO2603,D,2952,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,8.00001,20251010
AO2603,D,2945,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-3.99999,20251010
AO2604,D,2964,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,11.00001,20251010
AO2604,D,2959,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,1.00001,20251010
AO2605,D,2969,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,8.00001,20251010
AO2605,D,2964,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,-0.99999,20251010
AO2606,D,2979,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,19.00001,20251010
AO2606,D,2976,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,4.00001,20251010
AO2607,D,2989,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,13.00001,20251010
AO2607,D,2984,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,6.00001,20251010
AO2608,D,3011,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,23.00001,20251010
AO2608,D,2999,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,12.00001,20251010
AO2609,D,3016,2025101010:15:00,20251010,9:00-10:15,20251010,ao_f,16.00001,20251010
AO2609,D,3010,2025101015:00:00,20251010,9:00-15:00,20251010,ao_f,10.00001,20251010
AD2511,D,20530,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,75.00001,20251010
AD2511,D,20490,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,5.00001,20251010
AD2512,D,20600,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,100.00001,20251010
AD2512,D,20560,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,20.00001,20251010
AD2601,D,20615,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,60.00001,20251010
AD2601,D,20590,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,-19.99999,20251010
AD2602,D,20640,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,35.00001,20251010
AD2602,D,20595,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,-24.99999,20251010
AD2603,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2603,D,20520,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,0,20251010
AD2604,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2604,D,20535,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,0,20251010
AD2605,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2605,D,20600,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,50.00001,20251010
AD2606,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2606,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,0,20251010
AD2607,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2607,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,0,20251010
AD2608,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2608,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,0,20251010
AD2609,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,ad_f,0,20251010
AD2609,D,20590,2025101015:00:00,20251010,9:00-15:00,20251010,ad_f,0,20251010
AU2510,D,904.42,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-7.45999,20251010
AU2510,D,903.14,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-9.53999,20251010
AU2511,D,904.52,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-6.09999,20251010
AU2511,D,902.72,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-10.19999,20251010
AU2512,D,905.4,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-6.49999,20251010
AU2512,D,903.68,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-9.29999,20251010
AU2602,D,908.28,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-6.33999,20251010
AU2602,D,906.7,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-8.93999,20251010
AU2604,D,910.52,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-6.03999,20251010
AU2604,D,908.94,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-8.59999,20251010
AU2606,D,914.26,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-3.83999,20251010
AU2606,D,911.94,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-6.99999,20251010
AU2608,D,917.2,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-3.99999,20251010
AU2608,D,915.2,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-6.79999,20251010
AU2610,D,919.62,2025101010:15:00,20251010,9:00-10:15,20251010,au_f,-4.45999,20251010
AU2610,D,918.12,2025101015:00:00,20251010,9:00-15:00,20251010,au_f,-6.75999,20251010
AG2510,D,11045,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-144.99999,20251010
AG2510,D,11043,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-149.99999,20251010
AG2511,D,11065,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-117.99999,20251010
AG2511,D,11050,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-141.99999,20251010
AG2512,D,11083,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-115.99999,20251010
AG2512,D,11060,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-148.99999,20251010
AG2601,D,11096,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-112.99999,20251010
AG2601,D,11076,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-140.99999,20251010
AG2602,D,11108,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-117.99999,20251010
AG2602,D,11087,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-148.99999,20251010
AG2603,D,11117,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-120.99999,20251010
AG2603,D,11093,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-155.99999,20251010
AG2604,D,11124,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-117.99999,20251010
AG2604,D,11100,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-155.99999,20251010
AG2605,D,11136,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-121.99999,20251010
AG2605,D,11115,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-150.99999,20251010
AG2606,D,11148,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-108.99999,20251010
AG2606,D,11128,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-126.99999,20251010
AG2607,D,11150,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-129.99999,20251010
AG2607,D,11123,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-160.99999,20251010
AG2608,D,11156,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-132.99999,20251010
AG2608,D,11133,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-159.99999,20251010
AG2609,D,11170,2025101010:15:00,20251010,9:00-10:15,20251010,ag_f,-125.99999,20251010
AG2609,D,11147,2025101015:00:00,20251010,9:00-15:00,20251010,ag_f,-157.99999,20251010
RB2510,D,3016,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,24.00001,20251010
RB2510,D,3019,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,21.00001,20251010
RB2511,D,3035,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,19.00001,20251010
RB2511,D,3036,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,17.00001,20251010
RB2512,D,3084,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,17.00001,20251010
RB2512,D,3083,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,13.00001,20251010
RB2601,D,3102,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,18.00001,20251010
RB2601,D,3101,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,14.00001,20251010
RB2602,D,3106,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,18.00001,20251010
RB2602,D,3105,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,12.00001,20251010
RB2603,D,3125,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,21.00001,20251010
RB2603,D,3125,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,16.00001,20251010
RB2604,D,3145,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,15.00001,20251010
RB2604,D,3146,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,15.00001,20251010
RB2605,D,3161,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,20.00001,20251010
RB2605,D,3159,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,14.00001,20251010
RB2606,D,3174,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,17.00001,20251010
RB2606,D,3174,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,16.00001,20251010
RB2607,D,3188,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,21.00001,20251010
RB2607,D,3184,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,9.00001,20251010
RB2608,D,3193,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,18.00001,20251010
RB2608,D,3190,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,10.00001,20251010
RB2609,D,3199,2025101010:15:00,20251010,9:00-10:15,20251010,rb_f,15.00001,20251010
RB2609,D,3196,2025101015:00:00,20251010,9:00-15:00,20251010,rb_f,7.00001,20251010
WR2510,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,wr_f,0,20251010
WR2510,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,wr_f,0,20251010
WR2511,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,wr_f,0,20251010
WR2511,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,wr_f,0,20251010
WR2512,D,0,2025101010:15:00,20251010,9:00-10:15,20251010,wr_f,0,20251010
WR2512,D,0,2025101015:00:00,20251010,9:00-15:00,20251010,wr_f,0,20251010
WR2601,D,3415,2025101010:15:00,20251010,9:00-10:15,20251010,wr_f,95.00001,20251010
WR2601,D,3416,2025101015:00:00,20251010,9:00-15:00,20251010,wr_f,96.00001,20251010
WR2602,D,3384,2025101010:15:00,20251010,9:00-10:15,20251010,wr_f,0,20251010
